park_id,grid_x,grid_y,park_x,park_y,park_lat,park_lng,urban_score,is_city,capacity,type,access
way/429226858,4,114,4.412431578031229,113.8728350642923,42.9655213,141.1635142,0.0514343623962661,0,112,surface,yes
way/429226859,4,114,4.4055387347043675,114.1920096609517,42.9655076,141.1651288,0.0514343623962661,0,105,surface,yes
way/429226862,5,115,4.680783895450935,115.11408634417162,42.9669356,141.1697848,0.10934511791758236,0,108,surface,customers
way/429229754,8,113,7.92285760975087,112.53924101390649,42.9828898,141.1566679,0.042175845619584686,0,75,surface,yes
way/429229758,8,113,7.808972082287077,112.89699258674632,42.9823466,141.1584807,0.042175845619584686,0,77,surface,yes
way/429229764,6,113,5.944545024541466,112.95687825546052,42.9730802,141.1588372,0.004856443106571991,0,78,surface,yes
way/429230107,3,113,3.16659953969699,112.75882667112045,42.959255,141.1579153,0.04771491120181914,0,91,surface,yes
way/429652759,29,150,29.106281176286974,149.8843740460498,43.0906246,141.3449526,0.21789108623764758,1,37,surface,yes
way/429787166,61,195,60.8780868196684,195.37313068026438,43.2515316,141.5741238,0.04346953871829929,0,69,surface,yes
way/430502594,13,148,13.434505108127182,147.5390635381172,43.0125506,141.3335404,0.18686145477614544,1,32,surface,yes
way/431111507,15,151,14.795246158282641,151.21690519923465,43.0195535,141.352104,0.3047779620550306,1,34,surface,yes
way/431111509,15,151,15.071475897376878,151.04837008483446,43.0209161,141.3512436,0.3047779620550306,1,22,surface,yes
way/431112976,16,151,15.912534519054564,151.2719101181693,43.0251124,141.3523501,0.03203305340029922,0,98,surface,customers
way/431117911,20,153,19.560171593799243,152.54575131482886,43.0433312,141.3586884,0.4343269490390846,1,29,surface,yes
way/431121968,21,153,20.605687872965156,152.6265639587702,43.0485349,141.3590671,0.47856963247328405,1,28,surface,customers
way/431610546,24,156,24.377039029169804,155.82999294910434,43.0674932,141.3751618,0.8378685938295319,1,30,surface,customers
way/431610547,25,157,24.611678819094706,156.53481857462637,43.0687053,141.3787201,0.8290411210293567,1,38,surface,permissive
way/431610548,24,156,24.325250428967983,155.74003960702382,43.0672299,141.3747083,0.8378685938295319,1,23,surface,permissive
way/431610549,24,156,24.481004297818302,155.6929419002451,43.0680013,141.3744656,0.8378685938295319,1,34,surface,yes
way/431617071,23,150,22.63822447823121,150.35474641326408,43.0584946,141.3475177,0.5699761119995308,1,34,surface,yes
way/431617075,23,150,22.684015287770926,150.47762301730404,43.0587302,141.3481379,0.5699761119995308,1,12,surface,yes
way/432081527,35,155,34.739102301128774,154.5421988109516,43.1189322,141.3683502,0.4850165682073107,1,23,surface,yes
way/432353875,33,152,33.304069021764725,151.74239556652657,43.1116165,141.3542299,1.1661572430761056,1,33,surface,yes
way/432823522,17,164,17.044675875760745,164.42360143075862,43.0315893,141.4188395,0.29235864576114495,1,33,surface,yes
way/432837616,12,166,12.403863231761122,166.07961319405408,43.0086211,141.4273491,0.03914312985323107,0,97,surface,customers
way/432837780,14,166,13.532958834912707,166.16863108815406,43.0142409,141.4277669,0.11300000291784286,0,81,surface,customers
way/432837782,13,166,13.467022013534512,166.36643539613647,43.0139258,141.4287693,0.06467763933718192,0,73,surface,customers
way/432971006,5,148,5.051626777776575,147.5010299898689,42.970867,141.333589,0.13780366361544388,1,40,surface,customers
way/432971038,7,148,6.91106959430652,148.20109229414481,42.9801576,141.3370765,0.08113646096996513,0,99,surface,yes
way/432971766,6,148,5.947110194734316,148.06884571328217,42.9753561,141.3364353,0.1553997097005918,1,27,surface,customers
way/432977134,6,147,5.537088687172968,147.48548154949086,42.9732798,141.3334964,0.09915395620599413,0,85,surface,yes
way/432977147,6,148,6.294844178836163,148.20235481104805,42.9770937,141.3371006,0.1553997097005918,1,32,surface,yes
way/432977150,6,148,6.136187362966343,148.18947222888892,42.976304,141.33704,0.1553997097005918,1,21,surface,yes
way/432978774,7,148,7.1287145106693455,147.92386236237,42.9812219,141.335668,0.08113646096996513,0,85,surface,customers
way/432978776,7,148,7.352942667758415,147.98589131591615,42.9823408,141.3359753,0.08113646096996513,0,67,surface,customers
way/432978777,7,148,7.420488744015615,148.04871029479435,42.9826807,141.3362911,0.08113646096996513,0,65,surface,customers
way/432978820,8,148,7.604854970833068,147.9245715714464,42.9835894,141.3356579,0.01973747268802339,0,99,surface,yes
way/432978821,8,148,7.656022448722732,147.92591020311974,42.9838439,141.3356632,0.01973747268802339,0,72,surface,yes
way/432978823,8,148,7.9178864940576075,147.91917393245427,42.9851455,141.3356216,0.01973747268802339,0,76,surface,yes
way/432978826,8,148,7.992385785445921,147.89243272500968,42.9855142,141.3354842,0.01973747268802339,0,65,surface,yes
way/432979875,9,147,9.213299769821377,147.4688895913232,42.9915575,141.3333068,0.1053110756082455,0,109,surface,yes
way/432979877,10,148,9.989628962207776,148.070151937296,42.9954563,141.3363257,0.03634604032966137,0,103,surface,yes
way/432979914,11,148,10.546585247662398,147.96954213926182,42.9982191,141.3358008,0.12204468160731662,0,75,surface,yes
way/432983031,10,148,9.544226832886507,147.74617277399196,42.9932208,141.3346998,0.03634604032966137,0,90,surface,yes
way/432983041,10,147,9.829951845398073,147.2019936625456,42.9946064,141.3319391,0.05607702039134222,0,77,surface,customers
way/432983043,10,147,9.88598538127571,147.09015432249916,42.9948778,141.3313718,0.05607702039134222,0,93,surface,customers
way/432983045,10,147,9.551537742931988,147.13410125882376,42.9932177,141.3316037,0.05607702039134222,0,87,surface,customers
way/432984519,7,148,7.122578235440166,148.11020356999546,42.9812034,141.3366107,0.08113646096996513,0,112,surface,yes
way/432984526,7,148,7.060265737073529,148.19753140153927,42.9808992,141.3370542,0.08113646096996513,0,88,surface,yes
way/432984527,7,148,7.0663883137886465,148.09912910099797,42.9809233,141.3365563,0.08113646096996513,0,82,surface,yes
way/432984530,7,148,6.906431558722211,148.25013620495633,42.9801377,141.3373247,0.08113646096996513,0,103,surface,yes
way/432984535,6,148,6.020617604398719,147.87814248336767,42.9757093,141.3354686,0.1553997097005918,1,31,surface,yes
way/432988858,17,168,16.671932388018114,168.21920955527736,43.0299806,141.4380486,0.23835737084802897,1,38,surface,customers
way/432988860,17,168,16.65068808916503,168.15762247326612,43.029871,141.4377377,0.23835737084802897,1,22,surface,yes
way/432988861,17,168,17.02590777765642,168.26376730543885,43.0317435,141.4382638,0.23835737084802897,1,36,surface,yes
way/432992067,7,149,7.338822486889552,149.1728885117765,42.9823471,141.3419796,0.22087318656614552,1,30,surface,yes
way/432992068,7,149,7.269937461909681,149.2304244548617,42.9820083,141.3422726,0.22087318656614552,1,22,surface,yes
way/432992071,6,149,6.279794591418277,149.4424303971914,42.9770988,141.3433734,0.31164638726298644,1,23,surface,yes
way/432992074,6,149,5.526947282408181,148.64636481589352,42.9733042,141.3393685,0.31164638726298644,1,34,surface,yes
way/432992079,6,149,5.575340988297676,148.84305932227429,42.9735575,141.340362,0.31164638726298644,1,27,surface,yes
way/432992671,4,145,4.0959991543495855,145.29870593260654,42.9659735,141.322477,0.012980954789031371,0,101,surface,yes
way/433213241,11,148,10.934042429297095,148.35111942084606,43.0001702,141.3377197,0.12204468160731662,0,103,surface,yes
way/433213243,11,148,10.940679268925438,148.1990827979035,43.0001934,141.3369505,0.12204468160731662,0,113,surface,yes
way/433213245,11,149,10.944092833829929,148.60754003298248,43.0002367,141.3390164,0.8093039499661026,1,27,surface,yes
way/433213252,11,149,10.790663664645866,148.57460037831476,42.9994717,141.3388542,0.8093039499661026,1,28,surface,yes
way/433213255,11,148,10.708766544746872,148.48317107195575,42.9990586,141.3383941,0.12204468160731662,0,118,surface,yes
way/433213256,11,148,10.701690930964789,148.40996040460968,42.9990187,141.338024,0.12204468160731662,0,61,surface,yes
way/433213259,10,148,10.48719647779418,148.28901150213187,42.9979444,141.3374184,0.03634604032966137,0,67,surface,yes
way/433213263,10,148,10.164429481066003,148.07885584980966,42.996326,141.3363647,0.03634604032966137,0,82,surface,yes
way/433213268,10,148,10.48615350431229,147.67285933689766,42.9978995,141.3343019,0.03634604032966137,0,90,surface,yes
way/433213278,11,147,10.672810776302242,147.43094126176925,42.998812,141.3330729,0.20292830960744274,1,20,surface,yes
way/433213280,11,147,10.568648315001493,147.34272662285935,42.9982884,141.3326297,0.20292830960744274,1,27,surface,yes
way/433213281,11,148,10.869995119449676,147.5265844561345,42.9997986,141.333551,0.12204468160731662,0,113,surface,yes
way/433213283,11,148,11.07434908127696,148.05743588766074,43.0008489,141.3362302,0.12204468160731662,0,92,surface,yes
way/433213290,11,148,11.020711884586225,147.72221954221206,43.0005606,141.3345362,0.12204468160731662,0,109,surface,yes
way/433213293,11,148,11.031185849126828,147.7489296420355,43.0006144,141.334671,0.12204468160731662,0,116,surface,yes
way/433215478,4,137,4.448036377785007,137.36619030297132,42.9672126,141.2823438,0.05747685067567806,0,87,surface,yes
way/433217115,5,137,4.632747983585255,137.38141548153487,42.968132,141.2824155,0.19357366102849582,1,40,surface,yes
way/433217483,5,138,4.752347858178161,137.52303877292061,42.9687358,141.2831284,0.28504175290056566,1,35,surface,yes
way/433217494,4,137,4.4654875367961955,137.2673581242103,42.967293,141.2818434,0.05747685067567806,0,87,surface,yes
way/433219132,5,137,4.832205308721627,136.85179140573604,42.9690896,141.2797309,0.19357366102849582,1,40,surface,yes
way/433221005,5,139,5.165736131824695,138.58518341513374,42.9708597,141.2884889,0.19724846493959944,1,26,surface,yes
way/433226244,3,144,3.0370125886912778,143.78552633286878,42.9606105,141.3148537,0.09803134377226129,0,74,surface,customers
way/433226253,3,144,2.7796438558181724,143.83955931001455,42.9593343,141.3151344,0.09803134377226129,0,62,surface,yes
way/433226259,3,143,2.9630110201820172,143.46357884981276,42.9602218,141.3132274,0.07802784850614214,0,113,surface,yes
way/433226265,3,143,3.175408030748988,142.97214575119227,42.9612462,141.3107356,0.07802784850614214,0,74,surface,customers
way/433226266,3,143,3.1965706643611624,142.87092267013026,42.9613449,141.310223,0.07802784850614214,0,79,surface,customers
way/433226275,3,143,3.2329074203958306,142.9271981920598,42.9615292,141.3105066,0.07802784850614214,0,69,surface,customers
way/433226283,3,142,3.3024312207104765,141.76849106297104,42.9618002,141.3046438,0.036267336363727906,0,88,surface,customers
way/433226286,3,141,3.345132607579706,141.04831812687493,42.9619661,141.3009999,0.022542353725762982,0,72,surface,customers
way/433226287,4,141,3.5472289467549385,141.46009904627826,42.9629975,141.3030769,0.06025049605818849,0,114,surface,customers
way/433226309,3,142,3.1224329055474076,141.80857086408366,42.9609078,141.3048517,0.036267336363727906,0,91,surface,customers
way/433257223,12,167,11.853236346866858,166.77954100308804,43.0059284,141.4309052,0.13506852608918096,1,27,surface,yes
way/433786504,4,143,4.0086079788430915,142.77174279078534,42.9653761,141.309698,0.25606059721533847,1,25,surface,yes
way/433786565,4,142,4.147291605117964,141.9935354868176,42.9660155,141.3057578,0.2498564950972736,1,40,surface,yes
way/433795379,4,146,3.6220799452023154,145.50520371843783,42.9636304,141.3235351,0.03273553166405351,0,85,surface,yes
way/433795381,4,145,3.6820959317179134,145.4662609096914,42.9639263,141.3233364,0.012980954789031371,0,98,surface,yes
way/433795383,4,146,3.670411099559403,145.56243707801568,42.9638744,141.3238232,0.03273553166405351,0,86,surface,yes
way/433795387,4,146,3.6819436618653096,145.60833053570576,42.9639347,141.324055,0.03273553166405351,0,61,surface,yes
way/433795391,4,146,3.810255104489968,145.7419567618269,42.9645813,141.3247272,0.03273553166405351,0,79,surface,yes
way/433795405,4,146,3.7570540515869624,145.85715340651595,42.9643242,141.3253114,0.03273553166405351,0,85,surface,yes
way/433795424,4,146,4.056567040987061,146.23212180863553,42.9658376,141.3271994,0.03273553166405351,0,75,surface,yes
way/433795432,4,146,3.932127388957401,146.07908322936098,42.965209,141.3264289,0.03273553166405351,0,105,surface,yes
way/433795442,4,146,3.8414734600658615,146.18066265135573,42.9647648,141.3269453,0.03273553166405351,0,119,surface,yes
way/433795446,4,146,3.783165902078724,146.20417444398097,42.9644764,141.3270659,0.03273553166405351,0,81,surface,yes
way/433795450,4,147,3.853323103053514,146.81182269776207,42.9648644,141.3301374,0.09655683533502382,0,71,surface,yes
way/433795452,4,147,3.95942941989103,147.27448103600327,42.9654218,141.3324745,0.09655683533502382,0,85,surface,yes
way/435079605,3,129,2.565218626873943,128.67489576516655,42.9572907,141.2384369,0.029029589897543742,0,65,surface,yes
way/435079606,2,129,2.473742196529307,128.60254981787338,42.9568312,141.2380736,0.019021160174054755,0,84,surface,yes
way/435079629,2,128,2.285692676558093,128.13114195520328,42.9558658,141.2356946,0.07852535091771613,0,76,surface,yes
way/435420072,22,51,22.410286563818605,50.95295979866785,43.0509543,140.8447448,0.019186989468586237,0,95,surface,yes
way/435421978,22,51,22.217591622176293,50.8492164615845,43.0499895,140.8442256,0.019186989468586237,0,74,surface,yes
way/435422023,22,49,22.310460572367564,49.150967891941114,43.0503418,140.8356331,0.025092160153103504,0,107,surface,yes
way/435422027,22,49,22.085277271951536,49.109870422182055,43.0492195,140.8354317,0.025092160153103504,0,76,surface,yes
way/435425401,22,48,22.328114129223614,47.88378204020525,43.0503479,140.8292231,0.0012264188720509518,0,98,surface,yes
way/435425425,22,49,22.14906854048938,49.004658732865835,43.0495299,140.8348977,0.025092160153103504,0,108,surface,yes
way/435425426,22,49,22.221996548726448,49.00293799176669,43.0498924,140.8348869,0.025092160153103504,0,110,surface,yes
way/435425431,22,49,22.283377647086546,49.01538635447814,43.0501984,140.8349481,0.025092160153103504,0,106,surface,yes
way/435428411,23,48,22.55985582387744,48.23347427798329,43.0515227,140.8309852,0.03757876474496255,0,83,surface,yes
way/436077383,16,169,16.36301612565036,168.9000881858213,43.0284885,141.4415014,0.41962492769493587,1,38,surface,customers
way/436077384,16,169,16.32833808896881,168.95012782866783,43.0283193,141.4417555,0.41962492769493587,1,25,surface,customers
way/436077385,16,169,16.03856471271202,169.22945868422443,43.0268965,141.4431767,0.41962492769493587,1,28,surface,yes
way/436077387,16,169,15.924178438624088,169.20694247498113,43.0263263,141.4430661,0.41962492769493587,1,40,surface,yes
way/436077388,16,169,16.01914506976181,168.96195291033789,43.0267827,141.4418242,0.41962492769493587,1,30,surface,yes
way/436808967,1,112,1.242481790587434,112.3035109072063,42.9496586,141.1556676,0.02819698760732161,0,93,surface,customers
way/437442835,19,166,18.829574391340973,166.0583826143331,43.0405695,141.427057,0.625245626399291,1,20,surface,customers
way/437442836,19,166,18.913291038879063,166.12425906288834,43.04099,141.4273878,0.625245626399291,1,39,rooftop,customers
way/437443407,19,166,18.701391154192315,165.74885937651467,43.0399122,141.4254951,0.625245626399291,1,37,surface,yes
way/437445569,20,164,19.985599211785072,163.53322717481842,43.0461547,141.4142514,0.5866066274754351,1,35,surface,yes
way/437445573,20,164,20.048755189191645,163.68647103641888,43.0464786,141.4150247,0.5866066274754351,1,21,surface,permissive
way/437449188,21,162,20.50497482070092,161.76723720327715,43.0486233,141.405304,0.5581836479262882,1,27,surface,yes
way/437449547,21,161,21.149675782543728,161.39229698175637,43.0518047,141.403389,0.6889675422013861,1,36,surface,customers
way/437449548,21,162,21.173824055226817,161.54326302548932,43.0519345,141.4041519,0.5581836479262882,1,27,surface,customers
way/438289829,25,151,25.24241203878821,150.68087201981132,43.0714641,141.3490924,3.1845607289339797,1,12,surface,yes
way/438348831,3,112,2.546201659926395,111.83302882834634,42.9561106,141.1532504,0.03451388074739438,0,66,surface,yes
way/438348836,3,112,2.631489369634323,112.01508540067239,42.9565464,141.1541688,0.03451388074739438,0,74,surface,yes
way/438350927,1,112,1.3816748239813716,112.15624103661068,42.9503412,141.1549187,0.02819698760732161,0,63,surface,yes
way/438945229,50,80,49.753573160257716,80.16491751401387,43.1887928,140.9917144,0.266042685235938,1,34,surface,yes
way/438945234,51,80,51.03296220513406,80.116080049236,43.195151,140.9914306,0.11447160737463026,0,107,surface,customers
way/438945235,51,80,51.023500879498286,80.01280473131646,43.1950973,140.9909085,0.11447160737463026,0,105,surface,yes
way/438945257,52,81,51.7265078206529,80.52053152443119,43.1986255,140.9934564,0.48551466079985395,1,39,surface,yes
way/438945268,51,81,51.47300032913515,80.98417096731099,43.1973949,140.9958088,0.6644509685719311,1,35,surface,yes
way/438945269,51,81,51.25043229017309,80.7320189805285,43.196272,140.9945398,0.6644509685719311,1,23,surface,yes
way/438945272,59,85,59.24075690864788,84.54393895925412,43.236247,141.013591,0.029262804058683978,0,115,surface,customers
way/438945280,59,84,59.355291989201596,84.24623395057405,43.2367973,141.0120819,0.017852225419722513,0,74,surface,yes
way/438945284,59,84,59.25572677280374,83.82354910663182,43.236275,141.0099468,0.017852225419722513,0,103,surface,yes
way/438950068,54,81,53.987393680792906,81.44950405819331,43.2099269,140.9980902,0.05242971465804709,0,71,surface,yes
way/438950074,54,82,54.45874217295417,81.58094782431766,43.212279,140.9987415,0.6313122208929212,1,23,surface,yes
way/438950078,54,82,54.417350861481964,81.56550910708428,43.2120722,140.9986646,0.6313122208929212,1,25,surface,yes
way/438950082,55,81,54.5739853839406,81.33411622146649,43.2128361,140.9974897,0.09986829722451326,0,76,surface,yes
way/438955490,54,82,53.894826059131915,81.70026045948407,43.2094828,140.9993612,0.6313122208929212,1,39,surface,customers
way/438955494,54,82,54.01769503541893,81.88602998609964,43.2101057,141.0002973,0.6313122208929212,1,37,surface,customers
way/438955511,54,81,54.24508554876216,81.49466129147733,43.2112111,140.9983112,0.05242971465804709,0,95,surface,yes
way/438955513,54,82,54.28109251018757,81.51121609451499,43.2113912,140.9983939,0.6313122208929212,1,23,surface,yes
way/438955568,54,82,54.31734478781889,82.41955821655387,43.21163,141.0029873,0.6313122208929212,1,27,surface,customers
way/438955597,54,82,53.73562960628109,81.68401383304426,43.2086902,140.9992836,0.6313122208929212,1,24,surface,customers
way/438955604,54,82,53.60736826678191,81.93438944393128,43.2080686,141.0005537,0.6313122208929212,1,34,surface,customers
way/438957869,54,83,54.17864187544481,82.76639384789178,43.2109627,141.0047456,0.07470991955273991,0,98,surface,yes
way/438957871,53,81,53.13047218664823,81.21778775599662,43.2056512,140.9969428,0.4465120704788513,1,25,surface,customers
way/438957874,53,81,52.96120695023673,81.25838327634598,43.2048122,140.997153,0.4465120704788513,1,24,surface,customers
way/439090044,48,89,48.05648808965696,88.68877438368645,43.180904,141.0348773,0.1476803416502512,1,33,surface,yes
way/439090045,48,89,48.022715797773536,88.61774490617204,43.1807315,141.034519,0.1476803416502512,1,22,surface,yes
way/439090046,48,89,47.9847287595839,88.5786207604295,43.1805401,141.0343222,0.1476803416502512,1,36,surface,yes
way/439090047,48,89,47.970624491659564,88.80248054893333,43.1804844,141.0354549,0.1476803416502512,1,30,surface,yes
way/439092339,48,88,48.22287152207747,88.25765645329419,43.1817035,141.0326919,0.12565321885648298,1,36,surface,yes
way/439092342,48,88,48.1971313710365,87.91609417393994,43.1815535,141.030965,0.12565321885648298,1,36,surface,yes
way/439092375,48,88,48.331969943118565,87.67342687974245,43.1822083,141.0297337,0.12565321885648298,1,31,surface,yes
way/439092397,49,86,48.97124558142177,85.74198719455337,43.1852624,141.019946,0.520606876928781,1,37,surface,yes
way/439094170,49,86,49.02227082790265,86.17319402631843,43.1855439,141.0221256,0.520606876928781,1,33,surface,yes
way/439094171,49,86,49.115340785286676,86.2606931987423,43.1860123,141.0225655,0.520606876928781,1,21,surface,yes
way/439094173,49,86,49.22635893674766,86.35995894382623,43.1865707,141.0230644,0.520606876928781,1,22,surface,yes
way/439094180,49,86,49.106631283018615,85.84653174486802,43.1859423,141.0204709,0.520606876928781,1,32,surface,yes
way/439094225,49,85,49.35912399870965,85.36032844532386,43.1871664,141.0180044,0.3930215557898083,1,39,surface,yes
way/439094226,49,85,49.34293856731901,85.41737307514272,43.1870896,141.0182934,0.3930215557898083,1,36,surface,yes
way/439094227,50,85,49.50110737768932,85.42446014045306,43.1878765,141.0183247,0.6565716979967059,1,38,surface,yes
way/439094231,49,85,49.16124133506897,85.28597406252977,43.1861777,141.017634,0.3930215557898083,1,30,surface,yes
way/439094245,49,85,48.94700493863694,84.8177585802464,43.1850823,141.0152719,0.3930215557898083,1,37,surface,customers
way/439094246,49,85,48.85445432673278,84.86551204374028,43.1846252,141.0155161,0.3930215557898083,1,40,surface,yes
way/439094250,49,85,48.70095180339732,84.9421793760695,43.1838669,141.0159083,0.3930215557898083,1,34,surface,customers
way/439097364,50,84,49.7020431588677,83.66528031439697,43.1887622,141.0094209,0.7475543070236179,1,35,surface,customers
way/439097370,50,84,49.724728331947844,83.79413467400707,43.1888833,141.010072,0.7475543070236179,1,40,surface,yes
way/439097380,50,83,50.114133889389564,83.43585328199819,43.1907964,141.0082486,0.8026393864706511,1,31,surface,yes
way/439097388,50,84,50.190721980819376,83.61722775765291,43.1911889,141.0091638,0.7475543070236179,1,35,surface,yes
way/439097397,50,84,49.89159818482318,83.70870591804866,43.1897075,141.0096351,0.7475543070236179,1,23,surface,yes
way/439097402,50,84,50.08144996987281,83.72923902108579,43.1906528,141.0097335,0.7475543070236179,1,31,surface,yes
way/439431039,24,180,23.665148015523478,180.39356491382466,43.0655368,141.4994261,0.26559233243780367,1,27,surface,yes
way/439431040,23,181,23.415485854141245,180.8848257662073,43.0643271,141.5019181,0.029198297062325015,0,95,surface,yes
way/439824314,49,82,49.49136879075902,82.49873328533023,43.1876395,141.0035265,0.26033433470587647,1,33,surface,yes
way/439824315,49,83,49.43052201599881,82.5040220576729,43.1873373,141.003555,0.13164016134786827,1,29,surface,customers
way/439824325,49,83,49.399208843920015,82.57996034980007,43.1871865,141.00394,0.13164016134786827,1,26,surface,yes
way/439825402,10,145,10.234000703793004,145.29986133049908,42.9964928,141.3223064,0.26669740475375303,1,35,surface,customers
way/439828827,49,83,49.38532107441424,83.33633858078419,43.1871662,141.0077662,0.13164016134786827,1,34,surface,yes
way/439828860,51,83,50.67279384591603,83.38378963398335,43.1935708,141.0079692,0.3205706002726672,1,40,surface,yes
way/439828867,51,83,50.90904344200531,83.17473511465921,43.194732,141.006905,0.3205706002726672,1,21,surface,yes
way/439828880,51,83,50.503152448201575,83.23464595751618,43.1927177,141.0072197,0.3205706002726672,1,39,surface,yes
way/439830104,51,83,51.276763006249816,82.64310174686985,43.1965261,141.0042054,0.3205706002726672,1,25,surface,yes
way/439830105,51,83,51.31370622348131,82.56260870607963,43.1967046,141.0037972,0.3205706002726672,1,24,surface,yes
way/439832461,28,181,27.815828958070323,180.53293005534476,43.0861837,141.5000117,0.22153985552500305,1,22,surface,yes
way/439832462,28,181,28.188849269786576,181.06628215534127,43.0880728,141.5026987,0.22153985552500305,1,23,surface,yes
way/440457103,23,176,22.802089687876826,175.90638140628488,43.0609563,141.4767545,0.47027701542531036,1,26,surface,yes
way/440457106,23,180,22.844048956068473,179.5084409490149,43.0613971,141.4949727,0.345084415781242,1,37,surface,yes
way/440534703,24,180,23.50154335493729,179.642207937919,43.0646749,141.4956304,0.26559233243780367,1,32,surface,yes
way/441747759,20,176,19.62232542678023,175.69768328299273,43.0451325,141.4757903,1.3828555385708803,1,39,surface,customers
way/441747760,20,176,19.601156154477092,175.52480873479186,43.0450161,141.4749165,1.3828555385708803,1,31,surface,yes
way/441748857,20,176,19.890725546104314,176.03694735482574,43.0464889,141.4774986,1.3828555385708803,1,36,surface,customers
way/441748858,20,176,19.942729318833827,176.13202246769933,43.0467536,141.477978,1.3828555385708803,1,25,surface,customers
way/441760825,21,177,20.892767013842473,177.2575366814504,43.0515499,141.4836436,1.5241942788174943,1,38,surface,customers
way/441901065,5,148,5.088339752960832,147.58413615771843,42.9710549,141.3340083,0.13780366361544388,1,40,surface,yes
way/441995102,7,148,6.911029898696047,147.95902261450854,42.9801418,141.3358521,0.08113646096996513,0,82,surface,customers
way/442008843,4,145,3.5425392716211683,145.03961216835592,42.9632049,141.3211824,0.012980954789031371,0,90,surface,customers
way/442012682,3,145,3.371946543946058,144.6194299142651,42.9623296,141.319062,0.05581555040436071,0,105,surface,customers
way/442778041,26,164,25.79497673532725,164.07703279875977,43.075075,141.416835,0.8618666066279214,1,30,surface,yes
way/442867917,5,114,4.727930603876689,113.67243567817762,42.9670771,141.1624915,0.12655445989950903,1,25,surface,customers
way/442867918,5,114,4.927852930504831,113.94318158485088,42.9680886,141.1638552,0.12655445989950903,1,21,surface,customers
way/442869549,5,114,5.496708944128872,113.63673012455101,42.9708973,141.1622888,0.12655445989950903,1,23,surface,yes
way/443418834,17,160,16.742488342932774,159.86119586640527,43.0297927,141.3957713,0.37918211570692834,1,14,surface,customers
way/443420909,18,158,17.508272848707232,157.60046672370217,43.0334546,141.3843144,0.6734404756001892,1,36,surface,customers
way/443878381,28,185,28.1846075077105,185.45834376320136,43.0883348,141.5249141,0.059214032601159136,0,97,surface,yes
way/443880595,28,184,28.196903059861235,184.02268318188482,43.0883034,141.5176521,0.2854795295203458,1,40,surface,customers
way/443880633,28,184,28.148516546849727,184.12021263136515,43.0880691,141.5181468,0.2854795295203458,1,22,surface,yes
way/443880636,28,184,28.23627699157397,184.32096633706158,43.0885184,141.5191597,0.2854795295203458,1,32,surface,yes
way/443902365,28,185,28.267112615998915,184.5487192939569,43.0886864,141.5203108,0.059214032601159136,0,99,surface,yes
way/443903200,28,184,28.302302457030457,184.15200762707173,43.0888358,141.5183032,0.2854795295203458,1,36,surface,yes
way/443903201,28,184,28.41544622039395,184.0593736434633,43.0893924,141.5178314,0.2854795295203458,1,20,surface,yes
way/443903230,28,184,28.394034713482228,184.24805980413225,43.0892981,141.5187864,0.2854795295203458,1,29,surface,yes
way/443904492,29,184,28.54444529196108,184.245454795314,43.0900458,141.5187689,0.1681104878202327,1,33,surface,yes
way/443911345,29,184,28.652088475586712,184.0760208728106,43.0905701,141.5179088,0.1681104878202327,1,29,surface,yes
way/443911346,29,184,28.68630913868466,184.49412324038494,43.0907672,141.5200226,0.1681104878202327,1,34,surface,yes
way/443911347,29,184,28.650844356677066,184.36592775791382,43.0905826,141.5193752,0.1681104878202327,1,24,surface,yes
way/443911354,28,184,28.484156193064585,184.34890704736654,43.0897527,141.5192939,0.2854795295203458,1,24,surface,customers
way/444081486,30,188,30.0518059651112,187.5196262179965,43.0977517,141.5352865,0.2884197165995008,1,32,surface,yes
way/444082835,30,187,30.21302368339958,187.27289773609942,43.0985374,141.5340339,0.1981530362425569,1,33,surface,yes
way/444082836,30,187,30.021018369363194,187.26334476714163,43.0975821,141.5339911,0.1981530362425569,1,36,surface,yes
way/444082837,30,187,30.23672159777323,187.00247373721405,43.0986378,141.5326654,0.1981530362425569,1,35,surface,yes
way/444082865,29,183,29.4746647265128,183.10023936233392,43.0945972,141.5129496,0.28115430986185025,1,22,surface,yes
way/444090052,29,183,28.98059629377391,182.91243929839092,43.0921285,141.5120139,0.28115430986185025,1,29,surface,yes
way/444092074,28,183,28.417793519128516,182.9505214603295,43.0893326,141.5122227,0.19517962915798537,1,26,surface,yes
way/444095455,28,183,28.38138801310014,182.8561083395055,43.0891455,141.5117462,0.19517962915798537,1,26,surface,yes
way/444095456,28,183,28.34725042385531,182.92961858422777,43.0889805,141.512119,0.19517962915798537,1,30,surface,yes
way/444095457,28,183,28.29291021169515,183.0535670664617,43.0887183,141.5127475,0.19517962915798537,1,21,surface,yes
way/444095458,28,183,28.171447477503843,183.24492696569732,43.0881267,141.5137189,0.19517962915798537,1,23,surface,yes
way/444096157,29,182,28.726857954523727,182.18684500531594,43.0908201,141.5083511,0.35709911892128887,1,23,surface,yes
way/444096159,29,182,28.629045416097306,182.36279973669315,43.0903451,141.5092439,0.35709911892128887,1,32,surface,yes
way/444096789,29,182,28.85153020303231,182.07525736301798,43.0914328,141.5077831,0.35709911892128887,1,29,surface,yes
way/444098121,28,185,27.839992201390174,185.0206443947862,43.0865931,141.5227101,0.059214032601159136,0,90,surface,yes
